Χρονική σήμανση;Ποιος είναι ο κύριος τρόπος μετακίνησής σας από το σπίτι προς το σχολείο?;Ποιος είναι ο κύριος τρόπος μετακίνησής σας όταν επιστρέφετε από το σχολείο στο σπίτι?;Πόσο απέχει το σχολείο από το σπίτι σας?;Ποιος είναι ο κύριος τρόπος μετακίνησής σας προς άλλες πλην του σχολείου δραστηριότητες?;Πόσο συχνά περπατάτε από το σπίτι σας προς κάποιον προορισμό που απέχει: [3 λεπτά];Πόσο συχνά περπατάτε από το σπίτι σας προς κάποιον προορισμό που απέχει: [5 λεπτά];Πόσο συχνά περπατάτε από το σπίτι σας προς κάποιον προορισμό που απέχει: [10 λεπτά];Πόσο συχνά περπατάτε από το σπίτι σας προς κάποιον προορισμό που απέχει: [15 λεπτά];Πόσο συχνά περπατάτε από το σπίτι σας προς κάποιον προορισμό που απέχει: [30 λεπτά];Πόσο συχνά περπατάτε από το σπίτι σας προς κάποιον προορισμό που απέχει: [1 ώρα];Σημαντικότητα προβλημάτων που συναντάνε οι πεζοί: Δεν υπάρχουν πεζόδρομοι, που είναι οι μόνοι που εξασφαλίζουν άνετο περπάτημα;Σημαντικότητα προβλημάτων που συναντάνε οι πεζοί: Δεν υπάρχουν ελκυστικές διαδρομές για περπάτημα;Σημαντικότητα προβλημάτων που συναντάνε οι πεζοί: Τα πεζοδρόμια είναι στενά ή κάποιες φορές ουσιαστικά ανύπαρκτα;Σημαντικότητα προβλημάτων που συναντάνε οι πεζοί: Σπάνια υπάρχουν διαβάσεις πεζών;Σημαντικότητα προβλημάτων που συναντάνε οι πεζοί: Δεν υπάρχει ικανοποιητικός φωτισμός με αποτέλεσμα να νιώθω ανασφαλής στην κυκλοφορία;Σημαντικότητα προβλημάτων που συναντάνε οι πεζοί: Δεν υπάρχει ικανοποιητικός φωτισμός με αποτέλεσμα να νιώθω ανασφαλής σε ενδεχόμενες εγκληματικές συμπεριφορές;Σημαντικότητα προβλημάτων που συναντάνε οι πεζοί: Τα πεζοδρόμια είναι γεμάτα με εμπόδια που δυσκολεύουν την κίνησή μου (πχ. λακούβες, σπασμένες πλάκες κ.λπ.);Σημαντικότητα προβλημάτων που συναντάνε οι πεζοί: Οι οδηγοί δεν προσέχουν τους πεζούς και το περπάτημα γίνεται επικίνδυνο;Σημαντικότητα προβλημάτων που συναντάνε οι πεζοί: Συμβαίνει λόγω ρύπανσης να δυσκολεύομαι να αναπνεύσω;Σημαντικότητα προβλημάτων που συναντάνε οι πεζοί: Θόρυβος;Πόσο ασφαλές είναι το περπάτημα στο ΚΕΝΤΡΟ του Δήμου Αθηναίων? (γενικό επίπεδο ασφάλειας);Πόσο ασφαλές είναι το περπάτημα στη ΓΕΙΤΟΝΙΑ μου? (γενικό επίπεδο ασφάλειας);Πόσο συχνά κάθεστε με παρέα σε μία πλατεία, σε δρόμο ή σε πεζόδρομο?;Βαθμός ικανοποίησης από τη διαθεσιμότητα: Πεζόδρομων με εμπορικές δραστηριότητες;Βαθμός ικανοποίησης από τη διαθεσιμότητα: Ελεύθερων χώρων για ξεκούραση και αναψυχή (π.χ. πλατειών, μικρών ανοιχτών χώρων) στην περιοχή κατοικίας μου;Βαθμός ικανοποίησης από τη διαθεσιμότητα: Τουλάχιστον άνετων πεζοδρομίων για φυσική άσκηση στην περιοχή κατοικίας μου;Βαθμός ικανοποίησης: Καθαριότητα-συντήρηση των διαθέσιμων δημόσιων χώρων στην περιοχή κατοικίας μου;Βαθμός ικανοποίησης: Φωτισμός των διαθέσιμων δημόσιων χώρων στην περιοχή κατοικίας μου;Βαθμός ικανοποίησης: Ύπαρξη πρασίνου στους διαθέσιμους δημόσιους χώρους της περιοχής κατοικίας μου;Βαθμός ικανοποίησης: Ασφάλεια των διαθέσιμων δημόσιων χώρων στην περιοχή κατοικίας μου;Βαθμός ικανοποίησης: Ασφάλεια και για τα παιδιά στους διαθέσιμους δημόσιους χώρους της περιοχής κατοικίας μου;Βαθμός ικανοποίησης: Ύπαρξη κοντά στους δημόσιους χώρους της περιοχής κατοικίας μου δραστηριοτήτων αναψυχής ή εμπορίου;Βαθμός ικανοποίησης: Διαθεσιμότητα δημόσιων χώρων στην περιοχή κατοικίας μου ως τόπων συνάντησης ;Βαθμός ικανοποίησης: Διαθεσιμότητα δημόσιων χώρων στην περιοχή της κατοικίας μου ως τόπων άνετων για να ησυχάζεις;Βαθμολογήστε συνολικά την ικανοποίησή σας από την ποιότητα των δρόμων και πλατειών του κέντρου του Δήμου Αθηναίων;Βαθμολογήστε συνολικά την ικανοποίησή σας από την ποιότητα των δρόμων και πλατειών της γειτονιάς σας στον Δημό Αθηναίων;Συχνότητα βόλτας: Στο κέντρο της γειτονιάς μου;Συχνότητα βόλτας: Στο κέντρο της Αθήνας;Συχνότητα βόλτας: Σε περιοχές γειτονικών δήμων;Συχνότητα βόλτας: Στην παραλιακή ζώνη/νότια προάστια;Συχνότητα βόλτας: Στα βόρεια προάστια;Πως επηρεάζει ο παράγοντας ΣΚΙΑΣΗ την απόφαση σας για να περπατήσετε?;Πως επηρεάζει ο παράγοντας ΠΡΑΣΙΝΟ την απόφαση σας για να περπατήσετε?;Πως επηρεάζει ο παράγοντας ΥΠΑΡΞΗ ΚΑΤΑΣΤΗΜΑΤΩΝ την απόφαση σας για να περπατήσετε?;Πως επηρεάζει η ΥΠΑΡΞΗ ΚΑΙ ΑΛΛΩΝ ΠΕΖΩΝ την απόφαση σας για να περπατήσετε?;Πως επηρεάζει ο παράγοντας της ύπαρξης ΟΜΟΡΦΩΝ ΚΤΙΡΙΩΝ την απόφαση σας για να περπατήσετε?;Πως επηρεάζει ο παράγοντας ΑΝΗΦΟΡΕΣ την απόφαση σας για να περπατήσετε?;Πως επηρεάζει ο παράγοντας της ύπαρξης ΦΑΡΔΙΩΝ ΠΕΖΟΔΡΟΜΙΩΝ την απόφαση σας για να περπατήσετε?;Πως επηρεάζει ο παράγοντας ΤΟΠΙΟ/ΘΕΑ την απόφαση σας για να περπατήσετε?;Πως επηρεάζει ο παράγοντας ΦΩΤΙΣΜΟΣ την απόφαση σας για να περπατήσετε?;Πως επηρεάζει ο παράγοντας της ύπαρξης ΠΙΝΑΚΙΔΩΝ ΠΟΥ ΔΙΝΟΥΝ ΠΛΗΡΟΦΟΡΙΕΣ ΓΙΑ ΠΡΟΟΡΙΣΜΟΥΣ την απόφαση σας για να περπατήσετε?;Πως επηρεάζει ο παράγοντας της ΚΥΚΛΟΦΟΡΙΑΣ ΑΥΤΟΚΙΝΗΤΩΝ την απόφαση σας για να περπατήσετε?;Όταν βγαίνω για βόλτα είμαι συνήθως..;Ποιους χώρους προτιμάτε για βόλτα?;Συχνότητα προτίμησης των κλειστών εμπορικών κέντρων για περπάτημα, ψώνια και διασκέδαση;Συχνότητα προτίμησης των ανοιχτών εμπορικών κέντρων (εμπορικές περιοχές) για περπάτημα, ψώνια και διασκέδαση;Συμφωνείτε για μια μικρή μείωση των θέσεων στάθμευσης αυτοκινήτων στις γειτονιές ώστε να διαπλατύνονται σημειακά τα πεζοδρόμια και να διαμορφώνονται εκεί χώροι συνάντησης και κουβέντας, με παγκάκια, πράσινο και στέγαστρα?;Συμφωνείτε για τη μείωση του ορίου ταχύτητας στα 30χλμ/ώρα σε όλους τους δρόμους του δήμου εκτός από τους κεντρικούς?;Ποιες θα ήταν οι επιθυμίες σας ως προς το περπάτημα (συχνότητα περπατήματος, περιβάλλον) σε μία πόλη που ονειρεύεστε;Φύλο;Χώρα καταγωγής γονέων;Σχολείο φοίτησης;Πόσα συμβατικά αυτοκίνητα έχετε στην οικογένεια (νοικοκυριό) σας?;Πόσα ηλεκτρικά αυτοκίνητα έχετε στην οικογένεια (νοικοκυριό) σας?;Πόσα φορτηγά-ημιφορτηγά (βαν) έχετε στην οικογένεια (νοικοκυριό) σας?;Πόσα μηχανάκια/μηχανές έχετε στην οικογένεια (νοικοκυριό) σας?;Πόσα ποδήλατα έχετε στην οικογένεια (νοικοκυριό) σας?;Πόσα ηλεκτρικά ποδήλατα έχετε στην οικογένεια (νοικοκυριό) σας?;Πόσα ηλεκτρικά πατίνια έχετε στην οικογένεια (νοικοκυριό) σας?;Σε ποιο Δημοτικό Διαμέρισμα της Αθήνας κατοικείτε?;Αν δεν γνωρίζετε το Δημοτικό Διαμέρισμά σας, γράψτε δύο δρόμους, τους πιο κοντινούς στην κατοικία σας
11/03/2022 3:33:17 μ.μ.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/03/2022 5:48:31 μ.μ.;περπατώντας μαζί με συμμαθητές μου;περπατώντας μαζί με συμμαθητές μου;Λιγότερο από 500 μέτρα;περπατώντας με συνοδεία γονέα / ενηλίκου;2: Σπάνια;3: Συμβαίνει;4: Συχνά;4: Συχνά;4: Συχνά;5: Πολύ συχνά;4;4;5;5;4;3;5;3;3;3;1 (Πολύ χαμηλό);2;Σπάνια;Δυσαρεστημένος/η;Ικανοποιημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Ικανοποιημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;1 (Πολύ χαμηλή);2;Ποτέ;Μερικές ημέρες την εβδομάδα;Πιο σπάνια;Λίγες φορές το μήνα;Λίγες φορές το μήνα;5;5;5;5;5;1;5;3;5;5;3;με συνοδεία ενηλίκου / γονέα;Πάρκα, χώροι πρασίνου;5 (Πάρα πολύ);5 (Πάρα πολύ);5 (Συμφωνώ απόλυτα);4;ΠΙΣΤΕΥΩ ΠΩΣ ΚΑΛΟ ΘΑ ΗΤΑΝ ΝΑ ΥΠΑΡΧΟΥΝ ΕΙΔΙΚΟΙ ΧΩΡΟΙ ΑΘΛΗΣΗΣ ΚΑΙ ΠΕΡΠΑΤΗΜΑΤΟΣ ΓΙΑ ΝΑ ΕΧΟΥΜΕ ΚΑΛΗ ΦΥΣΙΚΗ ΚΑΤΑΣΤΑΣΗ. ΘΑ ΠΡΕΠΕΙ ΝΑ ΥΠΑΡΧΟΥΝ ΚΑΘΑΡΟΙ ΧΩΡΟΙ( ΠΑΡΚΑ) ΕΤΣΙ ΩΣΤΕ ΑΥΤΟ ΝΑ ΜΠΟΡΕΙ ΝΑ ΠΡΑΓΜΑΤΟΠΟΙΗΘΕΙ. ΟΙ ΑΝΘΡΩΠΟΙ ΚΑΛΟ ΘΑ ΗΤΑΝ ΝΑ ΜΠΟΡΟΥΝ ΝΑ ΠΕΡΠΑΤΟΥΝ ΚΑΘΗΜΕΡΙΝΑ.;Γυναίκα;Ελλάδα;Ημερήσιο Γυμνάσιο (Δημόσιο);1;Κανένα;Κανένα;;1;Κανένα;Κανένα;7ο Δ.Δ. (Πολύγωνο, Γκύζη, Νέα Φιλοθέη, Αμπελόκηποι, Ελληνορώσων);
11/03/2022 8:14:15 μ.μ.;περπατώντας μαζί με συμμαθητές μου;περπατώντας μαζί με συμμαθητές μου;Λιγότερο από 500 μέτρα;με ΙΧ γονέα ή φιλικού προσώπου;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;3: Συμβαίνει;2: Σπάνια;3;4;5;2;3;4;2;3;3;4;2;3;Μερικές φορές την εβδομάδα;Αδιάφορος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Ικανοποιημένος/η;Ικανοποιημένος/η;Αδιάφορος/η;4;3 (Μέτρια);Μερικές ημέρες την εβδομάδα;Μία φορά την εβδομάδα;;Πιο σπάνια;Λίγες φορές το μήνα;3;4;2;2;5;4;4;3;4;3;5;με συνοδεία ενηλίκου / γονέα;Πεζοδρομημένες περιοχές;2;4;5 (Συμφωνώ απόλυτα);5 (Συμφωνώ απόλυτα);να έχει μεγάλα πεζοδρόμια, αρκετό κόσμο ώστε να νιώθω ασφαλής, καλό φωτισμό και πράσινο;Άνδρας;Ελλάδα;Ημερήσιο Γυμνάσιο (Δημόσιο);1;Κανένα;Κανένα;2;1;Κανένα;Κανένα;7ο Δ.Δ. (Πολύγωνο, Γκύζη, Νέα Φιλοθέη, Αμπελόκηποι, Ελληνορώσων);
11/03/2022 10:06:14 μ.μ.;περπατώντας μαζί με συμμαθητές μου;περπατώντας μαζί με συμμαθητές μου;Λιγότερο από 500 μέτρα;περπατώντας μόνος μου;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;3: Συμβαίνει;4;4;5;5;5;5;4;5;5;2;2;1 (Πολύ χαμηλό);Μερικές φορές την εβδομάδα;Αδιάφορος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Ικανοποιημένος/η;Ικανοποιημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Αδιάφορος/η;Δυσαρεστημένος/η;3 (Μέτρια);1 (Πολύ χαμηλή);Καθημερινά;Λίγες φορές το μήνα;Λίγες φορές το μήνα;Πιο σπάνια;Λίγες φορές το μήνα;1;1;5;5;5;1;5;5;5;5;4;με παρέα συνομίληκων;Κεντρικές εμπορικές λεωφόρους;4;5 (Πάρα πολύ);5 (Συμφωνώ απόλυτα);3;;Γυναίκα;Αλβανία;Ημερήσιο Γυμνάσιο (Δημόσιο);1;Κανένα;Κανένα;Κανένα;Κανένα;Κανένα;Κανένα;7ο Δ.Δ. (Πολύγωνο, Γκύζη, Νέα Φιλοθέη, Αμπελόκηποι, Ελληνορώσων);
13/03/2022 10:51:17 μ.μ.;περπατώντας μόνος μου;περπατώντας μόνος μου;Μεταξύ 500 και 1000 μέτρων;περπατώντας μόνος μου;4: Συχνά;3: Συμβαίνει;4: Συχνά;4: Συχνά;2: Σπάνια;1: Πολύ σπάνια;5;3;5;4;5;5;5;4;1;4;3;2;Μερικές φορές την εβδομάδα;Δυσαρεστημένος/η;Ικανοποιημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Αδιάφορος/η;Αδιάφορος/η;3 (Μέτρια);2;Μερικές ημέρες την εβδομάδα;Πιο σπάνια;Λίγες φορές το μήνα;Πιο σπάνια;Ποτέ;4;4;3;5;4;4;5;5;5;5;5;μόνος,, με παρέα συνομίληκων;Πάρκα, χώροι πρασίνου;3;5 (Πάρα πολύ);4;4;Να υπάρχει ασφάλεια και χώρος για περπάτημα, ώστε να μπορώ να περπατάω ελεύθερα σε καθημερινή βάση τουλάχιστον μία ώρα σε κάποιο πάρκο ή σε παραλιακή;Γυναίκα;Ελλάδα;Γενικό Λύκειο (Ημερήσιο);1;Κανένα;Κανένα;Κανένα;Κανένα;Κανένα;Κανένα;7ο Δ.Δ. (Πολύγωνο, Γκύζη, Νέα Φιλοθέη, Αμπελόκηποι, Ελληνορώσων);7ο Δημοτικό διαμέρισμα, Γκυζη
09/05/2022 1:04:03 μ.μ.;περπατώντας μαζί με συμμαθητές μου;περπατώντας μαζί με συμμαθητές μου;;περπατώντας μόνος μου;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;4: Συχνά;3: Συμβαίνει;3: Συμβαίνει;4;3;3;2;2;2;3;1;1;3;4;2;Μερικές φορές την εβδομάδα;Αδιάφορος/η;Αδιάφορος/η;Αδιάφορος/η;Αδιάφορος/η;Ικανοποιημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Αδιάφορος/η;Αδιάφορος/η;4;2;Μερικές ημέρες την εβδομάδα;Μερικές ημέρες την εβδομάδα;Μία φορά την εβδομάδα;Μερικές ημέρες την εβδομάδα;Μερικές ημέρες την εβδομάδα;4;5;5;4;5;3;3;5;4;3;4;με παρέα συνομίληκων;Πάρκα, χώροι πρασίνου;3;5 (Πάρα πολύ);5 (Συμφωνώ απόλυτα);3;θα ηθελα να κυκλοφορω σε δρομους που να υπαρχουν περισσοτερα δεντρα η σε δρομους που να μπορω να βλεπω θαλασσα κ να επικρατει ηρεμια;Άνδρας;Ελλάδα;Ημερήσιο Γυμνάσιο (Δημόσιο);1;Κανένα;Κανένα;Κανένα;1;;Κανένα;4ο Δ.Δ. (Ακαδημία Πλάτωνος, Κολοκυνθού, Κολωνός, Σεπόλια, Άγιος Νικόλαος, Πλατεία Αττικής);
09/05/2022 1:41:40 μ.μ.;περπατώντας μαζί με συμμαθητές μου;περπατώντας μαζί με συμμαθητές μου;Μεταξύ 500 και 1000 μέτρων;περπατώντας μαζί με φίλους;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;4: Συχνά;4: Συχνά;4;3;5;4;4;5;3;3;3;5;2;1 (Πολύ χαμηλό);Μερικές φορές το μήνα;Αδιάφορος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;3 (Μέτρια);1 (Πολύ χαμηλή);Λίγες φορές το μήνα;Μερικές ημέρες την εβδομάδα;Μερικές ημέρες την εβδομάδα;Μία φορά την εβδομάδα;Μία φορά την εβδομάδα;2;4;3;4;5;4;4;5;4;5;3;μόνος,, με παρέα συνομίληκων, με συνοδεία ενηλίκου / γονέα;Πάρκα, χώροι πρασίνου;5 (Πάρα πολύ);3;3;3;καλυτερη ασφαλεια και καθαριοτητα;Γυναίκα;Αλβανία;Ημερήσιο Γυμνάσιο (Δημόσιο);1;Κανένα;Κανένα;Κανένα;2;Κανένα;Κανένα;4ο Δ.Δ. (Ακαδημία Πλάτωνος, Κολοκυνθού, Κολωνός, Σεπόλια, Άγιος Νικόλαος, Πλατεία Αττικής);
09/05/2022 1:43:23 μ.μ.;με δημόσια συγκοινωνία (ηλεκτρικός, μετρό, τραμ, λεωφορείο, τρόλεϊ);με δημόσια συγκοινωνία (ηλεκτρικός, μετρό, τραμ, λεωφορείο, τρόλεϊ);Πάνω από 1500 μέτρα;περπατώντας μαζί με φίλους;3: Συμβαίνει;4: Συχνά;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;2;1;5;1;2;1;3;2;1;2;3;4;Σπάνια;Αδιάφορος/η;Αδιάφορος/η;Αδιάφορος/η;Ικανοποιημένος/η;Ικανοποιημένος/η;Ικανοποιημένος/η;Ικανοποιημένος/η;Ικανοποιημένος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;3 (Μέτρια);4;Λίγες φορές το μήνα;Πιο σπάνια;Μερικές ημέρες την εβδομάδα;Πιο σπάνια;Μερικές ημέρες την εβδομάδα;4;4;5;3;4;2;3;3;4;4;3;με παρέα συνομίληκων;Κεντρικές εμπορικές λεωφόρους;5 (Πάρα πολύ);2;3;1 (Διαφωνώ απόλυτα);ησυχια;Άνδρας;Ουκρανία;Ημερήσιο Γυμνάσιο (Δημόσιο);1;Κανένα;Κανένα;1;1;Κανένα;1;5ο Δ.Δ. (Ριζούπολη, Πατήσια, Άγιος Ελευθέριος);
09/05/2022 1:52:02 μ.μ.;περπατώντας μαζί με συμμαθητές μου;περπατώντας μαζί με συμμαθητές μου;Λιγότερο από 500 μέτρα;περπατώντας με συνοδεία γονέα / ενηλίκου;4: Συχνά;3: Συμβαίνει;5: Πολύ συχνά;2: Σπάνια;2: Σπάνια;2: Σπάνια;5;5;5;5;5;5;5;5;5;3;3;2;Μερικές φορές το μήνα;Ικανοποιημένος/η;Αδιάφορος/η;Ικανοποιημένος/η;Ικανοποιημένος/η;Ικανοποιημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;3 (Μέτρια);2;Μία φορά την εβδομάδα;Μία φορά την εβδομάδα;Λίγες φορές το μήνα;Πιο σπάνια;Πιο σπάνια;3;3;2;2;2;2;2;4;3;2;2;με παρέα συνομίληκων;Πάρκα, χώροι πρασίνου;3;3;3;2;να μπορώ να είμαι πιο άνετος όταν περπατήσω το βράδυ μόνος μου και να υπάρχει περισσότερο πράσινο;Άνδρας;Ελλάδα;Ημερήσιο Γυμνάσιο (Δημόσιο);1;Κανένα;Κανένα;Κανένα;Κανένα;Κανένα;Κανένα;4ο Δ.Δ. (Ακαδημία Πλάτωνος, Κολοκυνθού, Κολωνός, Σεπόλια, Άγιος Νικόλαος, Πλατεία Αττικής);
31/05/2022 9:39:55 π.μ.;περπατώντας μόνος μου;περπατώντας μαζί με συμμαθητές μου;Μεταξύ 500 και 1000 μέτρων;περπατώντας μόνος μου;1: Πολύ σπάνια;1: Πολύ σπάνια;1: Πολύ σπάνια;2: Σπάνια;4: Συχνά;3: Συμβαίνει;4;5;4;3;5;5;3;4;3;1;2;3;Μερικές φορές το μήνα;Αδιάφορος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Ικανοποιημένος/η;Ικανοποιημένος/η;Αδιάφορος/η;2;3 (Μέτρια);Λίγες φορές το μήνα;Πιο σπάνια;Ποτέ;Λίγες φορές το μήνα;Ποτέ;4;3;4;5;5;4;3;3;4;5;2;με παρέα συνομίληκων;Κεντρικές εμπορικές λεωφόρους;4;3;5 (Συμφωνώ απόλυτα);2;Για αρχή να έχει πιο πολύ πράσινο δηλαδή ποιο να είναι καθαροί οι δρόμοι και τα πάρκα, έτσι θα μπορέσουμε να πηγαίνουμε βόλτες ποιο συχνά. Δεύτερον να μπορέσουμε να νιώθουμε ασφαλείς;Γυναίκα;Αίγυπτος;Ημερήσιο Γυμνάσιο (Δημόσιο);1;Κανένα;Κανένα;1;2;Κανένα;1;3ο Δ.Δ. (Βοτανικός, Μεταξουργείο, Γκάζι, Πετράλωνα, Ρουφ, Θησείο);
31/05/2022 12:42:32 μ.μ.;με δημόσια συγκοινωνία (ηλεκτρικός, μετρό, τραμ, λεωφορείο, τρόλεϊ);με δημόσια συγκοινωνία (ηλεκτρικός, μετρό, τραμ, λεωφορείο, τρόλεϊ);Μεταξύ 1000 και 1500 μέτρων;περπατώντας με συνοδεία γονέα / ενηλίκου;4: Συχνά;4: Συχνά;4: Συχνά;1: Πολύ σπάνια;1: Πολύ σπάνια;1: Πολύ σπάνια;5;5;5;5;5;5;5;5;2;1;2;1 (Πολύ χαμηλό);Σχεδόν ποτέ;Αδιάφορος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;2;1 (Πολύ χαμηλή);Καθημερινά;Λίγες φορές το μήνα;Ποτέ;Ποτέ;Ποτέ;3;5;3;3;3;3;4;4;5;5;2;με παρέα συνομίληκων;Δρόμοι της γειτονιάς μου;1 (Πολύ λίγο);1 (Πολύ λίγο);5 (Συμφωνώ απόλυτα);5 (Συμφωνώ απόλυτα);;Άνδρας;Ελλάδα;Ημερήσιο Γυμνάσιο (Δημόσιο);Κανένα;Κανένα;Κανένα;Κανένα;Κανένα;Κανένα;Κανένα;3ο Δ.Δ. (Βοτανικός, Μεταξουργείο, Γκάζι, Πετράλωνα, Ρουφ, Θησείο);
31/05/2022 4:02:16 μ.μ.;περπατώντας μαζί με συμμαθητές μου;περπατώντας μαζί με συμμαθητές μου;Μεταξύ 500 και 1000 μέτρων;περπατώντας μαζί με φίλους;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;5: Πολύ συχνά;3: Συμβαίνει;4;4;5;5;5;5;5;5;4;3;4;3;Μερικές φορές την εβδομάδα;Αδιάφορος/η;Ικανοποιημένος/η;Αδιάφορος/η;Αδιάφορος/η;Αδιάφορος/η;Ικανοποιημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Ικανοποιημένος/η;Αδιάφορος/η;3 (Μέτρια);4;Μερικές ημέρες την εβδομάδα;Λίγες φορές το μήνα;Πιο σπάνια;Πιο σπάνια;Πιο σπάνια;4;5;3;4;4;5;4;5;5;3;4;με παρέα συνομίληκων, με συνοδεία ενηλίκου / γονέα;Δρόμοι της γειτονιάς μου;2;5 (Πάρα πολύ);4;5 (Συμφωνώ απόλυτα);να μην έχει τρύπες, ούτε εγκληματίες. ακομή ούτε περιττώματα;Γυναίκα;Αλβανία;Γενικό Λύκειο (Ημερήσιο);2;;;1;Κανένα;;;7ο Δ.Δ. (Πολύγωνο, Γκύζη, Νέα Φιλοθέη, Αμπελόκηποι, Ελληνορώσων);
31/05/2022 4:05:39 μ.μ.;περπατώντας μαζί με συμμαθητές μου;περπατώντας μαζί με συμμαθητές μου;Λιγότερο από 500 μέτρα;με ΙΧ γονέα ή φιλικού προσώπου;;;;;4: Συχνά;;2;;3;2;2;1;3;2;1;1;2;2;Μερικές φορές την εβδομάδα;Αδιάφορος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Αδιάφορος/η;Αδιάφορος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;Δυσαρεστημένος/η;1 (Πολύ χαμηλή);3 (Μέτρια);Μερικές ημέρες την εβδομάδα;Πιο σπάνια;Μία φορά την εβδομάδα;Ποτέ;Ποτέ;2;2;3;2;3;2;1;3;2;2;2;με παρέα συνομίληκων;Πάρκα, χώροι πρασίνου;4;2;4;4;;Άνδρας;;Ημερήσιο Γυμνάσιο (Δημόσιο);1;;;;1;;;6ο Δ.Δ. (Πλατεία Κολιάτσου, Πλατεία Βικτωρίας, Σταθμός Λαρίσης, Πεδίον του Άρεως, Πατήσια, Κυψέλη);
31/05/2022 4:33:19 μ.μ.;με δημόσια συγκοινωνία (ηλεκτρικός, μετρό, τραμ, λεωφορείο, τρόλεϊ);με δημόσια συγκοινωνία (ηλεκτρικός, μετρό, τραμ, λεωφορείο, τρόλεϊ);Μεταξύ 1000 και 1500 μέτρων;περπατώντας μαζί με φίλους;;;;;3: Συμβαίνει;;;;5;;;;;;;;;3;Σπάνια;;;Ικανοποιημένος/η;;Ικανοποιημένος/η;;;;;;;;5 (Πολύ Υψηλή);Πιο σπάνια;;Ποτέ;Ποτέ;Ποτέ;5;1;1;1;1;5;1;1;1;1;5;με παρέα συνομίληκων;Πάρκα, χώροι πρασίνου;5 (Πάρα πολύ);;3;5 (Συμφωνώ απόλυτα);;Γυναίκα;Αλβανία;Ημερήσιο Γυμνάσιο (Δημόσιο);1;;;;;;;;χρηστιανουπολεως, ναξου
